Route_ID,Weather_Condition,Event_Type,Hour,Day_OfWeek,Temperature,Precipitation,Event_Attendance,Delay_Minutes
47162,Cloudy,Protest,19,0,31.9,0.0,5324,27.32
47126,Snowy,Festival,15,6,1.0,0.0,74815,16.18
47125,Sunny,Sports,14,6,37.2,0.0,33215,19.92
47101,Sunny,Concert,8,1,29.6,0.0,28988,22.74
47189,Sunny,Sports,19,6,34.5,0.0,49221,18.05
77634,Sunny,Sports,12,5,31.3,0.0,32590,10.22
47136,Rainy,Sports,18,1,17.5,25.0,48282,43.75
47125,Rainy,Festival,17,4,27.4,7.2,57990,38.14
77604,Cloudy,None,13,1,29.6,0.0,0,4.81
47161,Sunny,None,8,6,23.3,0.0,0,17.47
77643,Rainy,None,16,5,27.2,20.4,0,12.42
47169,Snowy,None,10,5,-1.4,0.0,0,9.89
47126,Snowy,None,23,2,-0.4,0.0,0,13.66
47217,Rainy,Festival,10,5,31.200000000000003,49.9,57563,25.83
47151,Sunny,Sports,9,1,31.5,0.0,26154,17.22
47186,Snowy,None,9,0,-1.8,0.0,0,27.35
67278,Sunny,Festival,23,3,28.5,0.0,55285,7.5
77604,Cloudy,None,19,4,29.4,0.0,0,15.52
47117,Sunny,Sports,23,2,36.2,0.0,42497,6.65
47131,Rainy,Festival,8,5,12.5,8.4,76781,32.68
77630,Sunny,Festival,7,6,26.8,0.0,81055,23.05
47169,Cloudy,Protest,8,6,23.8,0.0,9695,27.49
47193,Cloudy,Concert,7,2,36.6,0.0,17873,20.14
47173,Snowy,Protest,14,4,-1.5,0.0,16245,35.53
47123,Snowy,Concert,7,4,2.0,0.0,13539,19.23
47215,Cloudy,Festival,20,4,24.2,0.0,64236,9.09
47123,Cloudy,None,21,1,28.1,0.0,0,0.79
47154,Snowy,None,22,2,0.9,0.0,0,0.0
47124,Sunny,Festival,18,4,27.3,0.0,77241,38.49
77647,Snowy,Protest,5,6,1.3,0.0,12204,11.32
47192,Cloudy,None,21,1,25.0,0.0,0,0.0
77680,Rainy,Festival,16,6,19.7,36.3,61124,27.87
47155,Cloudy,Sports,14,4,34.9,0.0,53628,23.3
47146,Cloudy,None,22,5,34.9,0.0,0,0.0
47135,Snowy,Festival,5,6,-2.3,0.0,55107,14.37
47146,Sunny,Concert,15,4,28.1,0.0,28435,22.34
47127,Rainy,None,20,6,21.0,48.3,0,23.62
77649,Rainy,None,5,0,31.5,35.1,0,26.7
47130,Rainy,Concert,14,1,25.0,14.1,19445,19.5
77680,Sunny,Protest,14,4,43.4,0.0,11000,24.11
47193,Snowy,Protest,8,5,0.6,0.0,7220,12.04
47114,Rainy,Sports,23,3,30.6,40.3,36364,18.01
47103,Cloudy,Sports,20,3,28.1,0.0,49461,12.08
47215,Sunny,Protest,20,1,32.9,0.0,7007,13.53
47189,Rainy,None,22,4,28.1,5.7,0,14.24
47141,Cloudy,Concert,18,4,25.2,0.0,21043,20.82
47188,Sunny,Sports,6,1,28.1,0.0,21326,8.42
47117,Rainy,None,20,6,31.5,10.2,0,2.36
47128,Sunny,Festival,18,5,37.9,0.0,62264,16.56
47120,Rainy,None,13,2,35.3,31.3,0,28.27
77633,Rainy,Concert,17,3,30.700000000000003,46.3,10432,49.15
47202,Rainy,Festival,19,3,18.7,34.1,94675,48.36
47207,Sunny,Festival,21,4,28.3,0.0,90357,26.68
47155,Cloudy,Concert,7,4,24.7,0.0,12729,26.33
47145,Rainy,Festival,20,0,33.9,9.7,74759,23.28
47174,Cloudy,Festival,21,3,31.4,0.0,60402,7.14
47205,Snowy,Sports,15,3,1.1,0.0,55296,22.31
47165,Rainy,Festival,19,3,30.9,12.8,71858,35.58
77641,Rainy,None,15,1,24.9,32.9,0,11.32
47194,Cloudy,Sports,21,0,24.6,0.0,54745,25.51
47181,Cloudy,None,5,4,23.6,0.0,0,5.95
47193,Sunny,Protest,5,0,37.0,0.0,18829,7.49
47214,Rainy,Concert,11,3,27.9,28.9,27300,29.6
47171,Sunny,Festival,12,0,32.1,0.0,53436,30.03
47164,Sunny,Concert,9,0,23.7,0.0,17549,23.8
47211,Snowy,Concert,21,6,-4.6,0.0,14736,16.81
47197,Sunny,Protest,6,5,34.2,0.0,13498,4.03
47101,Cloudy,Concert,21,4,31.1,0.0,12024,3.12
47209,Snowy,Sports,20,5,1.9,0.0,58561,8.2
47168,Snowy,Sports,9,1,1.5,0.0,35139,32.32
47145,Rainy,Sports,6,6,28.8,22.7,24473,11.99
47155,Cloudy,Sports,12,2,25.6,0.0,36941,8.83
47161,Cloudy,None,5,1,35.9,0.0,0,7.18
77604,Cloudy,Concert,19,0,28.8,0.0,38842,23.0
47149,Sunny,Protest,18,2,27.5,0.0,12603,33.38
77635,Rainy,None,16,2,30.299999999999997,46.6,0,38.01
47187,Cloudy,Sports,5,5,25.6,0.0,43244,1.76
47148,Rainy,Sports,9,0,28.2,5.0,40827,28.9
47203,Rainy,None,23,1,25.9,36.0,0,13.64
47181,Rainy,None,20,6,31.4,26.8,0,12.01
47135,Sunny,Sports,19,1,27.4,0.0,50160,31.81
47209,Rainy,Festival,19,2,32.9,12.4,72096,36.29
47161,Snowy,Concert,10,1,-3.9,0.0,32677,24.31
77682,Cloudy,Concert,8,2,25.7,0.0,34020,21.95
47100,Sunny,Sports,20,0,21.2,0.0,46579,13.7
47128,Rainy,Concert,16,6,19.2,34.8,29436,30.8
47192,Rainy,None,21,0,25.3,42.5,0,20.19
47145,Cloudy,Concert,17,0,26.9,0.0,24038,18.37
47217,Sunny,None,22,6,39.1,0.0,0,0.0
67276,Cloudy,Festival,6,6,36.4,0.0,64352,9.56
47183,Snowy,Concert,7,3,-3.5,0.0,29335,25.49
47129,Cloudy,Sports,16,4,38.4,0.0,37939,12.86
77647,Sunny,None,12,2,26.2,0.0,0,10.69
47106,Cloudy,None,7,2,31.7,0.0,0,10.31
47114,Cloudy,Festival,12,4,31.1,0.0,92815,23.43
77640,Rainy,Protest,11,3,32.5,30.7,6916,37.04
47176,Snowy,None,22,3,-3.8,0.0,0,11.81
47217,Cloudy,None,13,1,38.8,0.0,0,5.0
47118,Rainy,None,9,0,21.1,11.3,0,22.9
47218,Rainy,Festival,14,5,37.4,17.3,66198,16.82
47121,Cloudy,Protest,10,1,28.2,0.0,14357,19.95
67276,Cloudy,Protest,8,4,29.7,0.0,9776,27.04
47108,Cloudy,Concert,8,6,35.6,0.0,23663,31.33
47184,Snowy,Sports,23,2,-4.2,0.0,23478,10.18
47185,Sunny,Sports,10,3,24.3,0.0,45399,15.37
47211,Snowy,Concert,9,1,-2.6,0.0,32804,38.94
47124,Cloudy,Concert,14,5,30.0,0.0,26956,2.44
77647,Snowy,Concert,22,0,-1.5,0.0,22835,18.74
77631,Sunny,Concert,21,1,36.6,0.0,25066,0.0
77680,Rainy,Festival,8,1,34.9,6.0,58944,32.66
47117,Snowy,Festival,11,6,1.0,0.0,95268,12.34
47105,Cloudy,Concert,22,6,23.2,0.0,14176,0.0
47201,Rainy,None,13,4,29.5,47.5,0,42.73
47107,Sunny,None,15,1,35.5,0.0,0,3.79
77638,Snowy,Sports,20,1,1.3,0.0,35375,13.23
47177,Sunny,Protest,22,5,27.2,0.0,16966,16.54
47135,Snowy,Protest,6,4,-2.7,0.0,13144,35.58
47163,Cloudy,Festival,14,4,33.4,0.0,92133,27.74
47180,Cloudy,None,18,6,27.4,0.0,0,8.3
47215,Sunny,Festival,23,3,34.1,0.0,94399,19.27
47180,Cloudy,Protest,18,1,27.0,0.0,6720,25.52
47133,Cloudy,None,19,3,30.4,0.0,0,9.36
47154,Cloudy,Protest,18,2,32.3,0.0,17892,23.68
47148,Rainy,None,20,6,21.2,25.7,0,0.0
77634,Rainy,Protest,15,6,18.0,26.7,16437,19.86
47193,Snowy,Sports,20,5,-3.3,0.0,44529,23.67
47203,Sunny,Protest,7,3,29.4,0.0,12948,28.48
47117,Cloudy,Sports,15,1,32.0,0.0,22352,10.13
77642,Cloudy,Protest,22,2,29.6,0.0,5381,5.1
47208,Rainy,Sports,15,5,34.3,40.2,59851,41.11
77635,Cloudy,Protest,9,4,21.6,0.0,11639,27.21
67276,Cloudy,Concert,15,5,28.6,0.0,31707,1.52
47212,Cloudy,Festival,15,0,32.5,0.0,54730,12.3
77645,Rainy,None,12,3,37.8,35.1,0,28.5
47212,Cloudy,Sports,7,1,31.1,0.0,26575,25.45
47124,Cloudy,Concert,20,1,35.5,0.0,11755,0.0
47133,Snowy,Sports,20,6,-4.7,0.0,22459,14.88
47145,Sunny,None,5,3,36.3,0.0,0,0.7
47160,Sunny,None,11,0,24.1,0.0,0,0.99
47183,Cloudy,Protest,23,1,29.6,0.0,18120,13.25
47199,Rainy,Festival,18,0,36.9,29.1,99640,42.55
47179,Rainy,Protest,10,4,29.5,8.6,18921,35.53
47187,Sunny,Sports,8,0,43.4,0.0,56178,29.21
47210,Sunny,Protest,15,6,34.5,0.0,12017,15.25
47144,Rainy,Sports,23,0,28.0,16.8,42759,16.46
47164,Cloudy,Festival,12,2,32.2,0.0,75830,7.5
77631,Snowy,Sports,19,4,-1.5,0.0,43179,39.27
77682,Rainy,Protest,11,0,25.9,20.4,14892,38.41
77643,Rainy,Concert,5,0,23.6,24.4,36653,17.52
47166,Rainy,Festival,10,4,37.0,15.9,80473,29.88
47167,Snowy,Protest,14,6,0.6,0.0,14281,12.12
47123,Snowy,None,14,1,-3.2,0.0,0,16.04
47202,Sunny,Sports,21,0,25.5,0.0,44636,6.27
47216,Cloudy,Protest,15,4,27.0,0.0,19674,23.55
47127,Sunny,None,17,2,34.1,0.0,0,17.09
47102,Cloudy,Concert,18,5,21.1,0.0,30416,21.4
47219,Sunny,Sports,22,2,33.3,0.0,37496,14.42
47112,Sunny,Protest,5,6,34.2,0.0,6448,11.8
47167,Sunny,Protest,21,6,34.3,0.0,8981,13.53
47141,Cloudy,Sports,7,1,32.6,0.0,57532,26.02
77631,Cloudy,Protest,5,5,41.4,0.0,17932,18.03
77630,Cloudy,None,18,1,32.9,0.0,0,13.62
47128,Rainy,None,16,2,20.6,43.8,0,28.36
47209,Snowy,Concert,6,6,-2.8,0.0,30440,8.02
47117,Sunny,Sports,23,4,32.7,0.0,46976,22.34
47175,Cloudy,None,8,4,33.5,0.0,0,14.29
47100,Cloudy,Sports,13,4,29.4,0.0,23254,10.63
47173,Cloudy,None,12,0,28.1,0.0,0,2.93
47193,Sunny,Concert,6,1,29.6,0.0,22773,0.0
47196,Rainy,Protest,11,0,26.4,33.8,6042,30.31
47168,Cloudy,Sports,16,0,15.4,0.0,32833,26.83
47160,Snowy,Protest,21,2,-0.7,0.0,15829,21.28
47149,Cloudy,Festival,13,5,30.1,0.0,52662,4.67
47118,Snowy,Festival,23,0,-3.9,0.0,86428,36.77
77682,Cloudy,None,17,3,30.8,0.0,0,20.12
47180,Snowy,None,9,6,-3.0,0.0,0,13.32
47171,Rainy,Sports,13,4,24.9,46.6,29174,39.79
47166,Rainy,None,19,5,24.7,44.5,0,31.16
47133,Sunny,Festival,10,2,31.5,0.0,56785,20.95
47216,Sunny,Concert,16,3,32.3,0.0,27520,5.2
47160,Snowy,Concert,20,1,2.0,0.0,33836,0.34
47166,Rainy,Protest,7,3,31.9,27.9,6232,29.67
47104,Sunny,Festival,11,3,37.8,0.0,67925,25.52
47215,Snowy,Concert,23,1,-0.0,0.0,32799,0.0
47130,Rainy,Sports,16,1,25.2,15.7,27386,18.01
47192,Cloudy,Festival,12,3,24.9,0.0,64702,15.36
77633,Sunny,Concert,12,5,39.7,0.0,31793,9.68
47207,Cloudy,Concert,8,6,25.4,0.0,12590,4.53
47137,Rainy,None,5,3,25.4,21.9,0,9.88
47108,Rainy,Protest,19,2,29.5,17.6,14988,39.12
47108,Cloudy,Concert,7,4,32.6,0.0,22543,39.18
47110,Sunny,Festival,7,1,36.1,0.0,61158,26.99
47187,Snowy,Sports,5,5,-3.9,0.0,33331,9.88
47207,Sunny,None,14,4,37.9,0.0,0,6.86
47210,Sunny,None,22,2,32.2,0.0,0,0.26
47172,Sunny,Festival,20,6,29.5,0.0,73457,2.83
47219,Sunny,Concert,14,1,33.6,0.0,20521,8.8
47120,Cloudy,Festival,19,4,32.5,0.0,80025,33.34
67277,Rainy,Festival,7,0,33.1,42.2,76949,52.11
47180,Snowy,Protest,8,1,-4.2,0.0,18139,29.89
47183,Sunny,Concert,19,4,34.2,0.0,27665,27.91
77604,Snowy,None,14,6,1.8,0.0,0,2.12
47133,Cloudy,None,22,6,36.4,0.0,0,0.0
47194,Rainy,Sports,18,4,29.5,31.2,52449,38.62
47117,Cloudy,Concert,23,5,25.2,0.0,33360,9.82
47171,Snowy,Protest,16,3,0.6,0.0,11042,11.34
47111,Rainy,Concert,17,4,26.0,15.9,21566,42.6
47103,Cloudy,Concert,8,2,20.8,0.0,24848,14.71
47173,Rainy,Festival,12,3,34.5,43.2,98101,55.51
47100,Rainy,Sports,10,6,26.5,34.9,56274,22.51
47186,Cloudy,Protest,18,4,40.5,0.0,18877,46.75
47182,Snowy,Sports,15,1,-0.8,0.0,24059,20.75
47211,Cloudy,None,23,0,29.8,0.0,0,4.2
47110,Sunny,Protest,15,3,33.7,0.0,18808,26.02
77680,Sunny,Protest,17,6,36.4,0.0,11344,16.88
77604,Cloudy,Festival,12,2,36.9,0.0,61302,18.83
47105,Rainy,None,17,3,30.4,8.4,0,26.53
47190,Snowy,Concert,22,1,1.9,0.0,21118,4.04
77647,Rainy,Concert,17,1,24.3,16.7,14075,18.33
47212,Cloudy,Sports,17,2,31.7,0.0,43919,36.34
47119,Sunny,Concert,11,5,22.8,0.0,18867,3.61
47100,Rainy,Concert,6,1,30.200000000000003,44.0,27052,28.03
47108,Sunny,Concert,20,1,31.4,0.0,25766,3.66
47148,Cloudy,Protest,18,2,31.2,0.0,15228,24.26
47216,Cloudy,None,6,5,19.1,0.0,0,0.97
77604,Rainy,None,5,1,31.799999999999997,45.2,0,22.86
47149,Snowy,Protest,6,6,1.9,0.0,8665,12.1
47201,Rainy,None,23,0,28.1,44.6,0,26.82
47191,Sunny,Protest,18,2,30.5,0.0,17001,34.96
47158,Cloudy,Festival,17,6,31.6,0.0,60269,23.02
47138,Sunny,Protest,19,1,25.6,0.0,19412,30.32
47152,Rainy,Festival,14,5,22.8,22.9,70369,22.33
47211,Snowy,Concert,19,3,-4.1,0.0,24539,29.58
47174,Sunny,Protest,17,6,42.6,0.0,18540,35.36
77640,Sunny,None,16,1,41.6,0.0,0,3.89
47160,Cloudy,None,12,0,30.4,0.0,0,0.0
47200,Cloudy,None,15,3,26.5,0.0,0,0.41
47177,Sunny,Festival,10,3,38.2,0.0,68471,16.71
47159,Snowy,Sports,5,6,-1.4,0.0,54980,24.02
77649,Cloudy,Concert,22,1,41.5,0.0,21849,1.97
47118,Cloudy,Sports,11,0,36.3,0.0,46376,20.01
47145,Sunny,None,9,6,27.1,0.0,0,15.04
47111,Snowy,Sports,22,0,0.1,0.0,54612,9.79
47220,Snowy,None,7,0,-1.5,0.0,0,21.4
47189,Rainy,None,20,0,37.2,46.1,0,23.05
47149,Sunny,Protest,6,6,35.9,0.0,17444,4.53
47119,Cloudy,None,18,5,26.1,0.0,0,15.41
67278,Cloudy,None,17,1,23.3,0.0,0,12.92
77604,Rainy,Protest,5,6,27.2,6.4,11875,11.13
47118,Rainy,Festival,8,6,26.1,28.0,83160,42.61
47164,Rainy,Concert,12,0,30.5,25.6,35575,28.59
47101,Cloudy,None,11,5,25.1,0.0,0,3.58
47176,Sunny,Protest,14,4,38.0,0.0,9592,26.39
47132,Sunny,Concert,10,0,25.1,0.0,12558,9.27
47167,Sunny,Sports,21,5,22.1,0.0,57300,6.69
47179,Snowy,None,18,2,-3.5,0.0,0,20.26
47158,Sunny,Festival,7,3,27.8,0.0,72149,33.25
47211,Sunny,Sports,12,5,24.3,0.0,34236,8.68
47161,Sunny,Concert,5,2,35.0,0.0,10729,0.0
77641,Cloudy,None,10,6,28.8,0.0,0,3.72
47146,Rainy,None,5,3,29.1,8.9,0,5.78
77630,Cloudy,None,11,0,28.3,0.0,0,11.85
47115,Sunny,Sports,16,2,31.4,0.0,30682,13.43
47172,Snowy,Sports,7,1,-0.6,0.0,56210,35.33
67278,Sunny,Protest,19,3,27.1,0.0,5849,25.99
47205,Rainy,Concert,10,3,22.9,43.2,33471,27.72
47138,Sunny,Festival,7,0,33.3,0.0,96728,35.41
47122,Snowy,None,15,3,-3.8,0.0,0,12.84
47145,Sunny,Sports,22,0,34.0,0.0,24901,7.73
47137,Sunny,Festival,8,4,34.2,0.0,99264,35.72
47122,Rainy,None,23,6,27.7,14.7,0,4.17
47175,Snowy,Festival,16,3,-3.0,0.0,94563,23.48
47141,Snowy,None,19,4,1.6,0.0,0,31.06
47217,Snowy,Festival,11,0,-4.2,0.0,63168,23.99
47165,Snowy,Protest,9,0,-4.9,0.0,7981,38.16
47185,Cloudy,Sports,15,0,36.0,0.0,30260,4.76
77630,Snowy,Sports,5,1,-3.2,0.0,41163,26.18
47184,Cloudy,Festival,14,1,29.3,0.0,79207,22.53
47120,Rainy,Protest,23,2,32.1,8.3,8666,20.24
47183,Snowy,Sports,16,0,0.8,0.0,45763,18.25
47121,Sunny,Festival,12,6,31.7,0.0,90953,18.55
47211,Rainy,None,7,4,27.4,29.6,0,39.05
47103,Snowy,None,11,5,-4.8,0.0,0,9.58
47134,Rainy,None,10,4,21.4,24.4,0,20.23
47127,Cloudy,Concert,16,0,30.9,0.0,22460,15.64
77645,Rainy,Festival,14,2,30.0,25.9,64207,26.54
47157,Snowy,Festival,21,6,-1.5,0.0,80656,22.46
47190,Sunny,Sports,15,6,38.4,0.0,24885,4.22
67276,Snowy,Sports,11,2,1.9,0.0,42388,17.67
47131,Sunny,None,7,2,38.1,0.0,0,25.29
47202,Rainy,Sports,19,1,31.4,45.4,49854,46.1
47139,Snowy,Festival,7,4,-2.2,0.0,59772,43.62
47218,Snowy,Concert,21,3,1.1,0.0,38362,6.56
47139,Snowy,Festival,18,4,-0.4,0.0,96093,56.48
77682,Snowy,None,12,1,1.7,0.0,0,0.82
47178,Snowy,Sports,13,4,-0.4,0.0,22494,31.04
47127,Snowy,Sports,6,5,-2.0,0.0,20175,15.8
47217,Sunny,Concert,17,5,34.1,0.0,13436,12.88
47179,Cloudy,None,5,4,22.8,0.0,0,0.0
47169,Cloudy,Sports,13,1,31.4,0.0,22713,3.88
47101,Sunny,Sports,12,1,37.1,0.0,51549,19.52
47150,Sunny,Concert,12,4,48.2,0.0,27740,32.09
47198,Snowy,None,11,3,-2.5,0.0,0,14.47
47119,Sunny,Sports,10,4,37.0,0.0,42157,26.95
47103,Cloudy,None,21,0,21.8,0.0,0,0.0
47102,Cloudy,Sports,14,6,26.9,0.0,50375,12.99
47117,Rainy,Protest,12,6,29.5,12.6,16715,24.99
47122,Sunny,Festival,6,1,26.0,0.0,52193,0.0
47120,Rainy,None,11,2,31.299999999999997,45.9,0,23.81
47186,Sunny,Protest,15,2,21.9,0.0,6233,16.97
47153,Sunny,Protest,7,5,36.0,0.0,18236,23.04
47108,Rainy,None,20,6,24.7,10.2,0,4.3
77649,Rainy,Protest,23,6,25.1,37.7,12502,19.61
47151,Rainy,Protest,22,3,23.4,16.3,9469,22.65
47177,Snowy,Protest,14,6,0.4,0.0,6314,12.1
47211,Snowy,Festival,14,1,-3.0,0.0,63754,31.84
47200,Rainy,Sports,11,3,16.1,47.6,22054,34.1
47136,Cloudy,Sports,12,0,37.1,0.0,41406,5.91
47168,Cloudy,Festival,22,6,27.1,0.0,55843,12.81
47126,Cloudy,Sports,7,0,36.3,0.0,55069,28.77
47151,Rainy,Festival,13,3,23.5,44.8,81740,33.9
47179,Cloudy,Concert,9,1,30.5,0.0,27886,30.79
47129,Sunny,Concert,11,0,33.4,0.0,20256,8.94
47114,Snowy,Concert,8,4,0.9,0.0,10037,21.95
47183,Snowy,Sports,9,4,-0.0,0.0,23146,28.75
47182,Rainy,None,16,6,28.1,27.6,0,18.89
47193,Rainy,Concert,23,6,22.1,42.5,30953,28.96
47217,Cloudy,Protest,21,5,33.3,0.0,15547,5.34
77631,Sunny,Festival,11,5,37.0,0.0,78572,13.23
77633,Snowy,Concert,14,2,-2.2,0.0,37126,18.63
47112,Snowy,None,14,0,-3.3,0.0,0,17.36
77634,Snowy,None,23,3,0.6,0.0,0,0.0
47124,Rainy,Sports,11,1,16.6,31.2,45552,29.28
47127,Sunny,Concert,23,3,31.2,0.0,34137,5.19
47113,Cloudy,Concert,18,4,24.8,0.0,22840,18.71
77630,Rainy,Festival,23,6,29.299999999999997,6.8,76002,15.85
47215,Cloudy,Concert,7,2,31.6,0.0,11306,12.83
47143,Cloudy,None,19,6,30.9,0.0,0,21.52
47158,Rainy,None,22,3,29.9,10.9,0,3.39
47155,Cloudy,None,9,4,31.3,0.0,0,18.8
47196,Cloudy,Festival,22,6,30.0,0.0,58849,5.14
47168,Cloudy,Sports,8,0,29.2,0.0,52723,31.61
47102,Cloudy,Concert,18,5,25.0,0.0,32360,11.39
47199,Rainy,Sports,6,1,20.1,26.2,31779,11.45
47147,Cloudy,Protest,15,2,23.9,0.0,16571,19.11
47138,Rainy,Protest,15,6,22.5,16.4,9037,22.58
47212,Snowy,Sports,8,0,-3.2,0.0,23045,19.77
77604,Sunny,Concert,7,3,35.3,0.0,28541,24.76
47171,Rainy,Festival,12,6,22.0,30.2,97295,36.66
47145,Snowy,Sports,9,1,-5.0,0.0,48041,35.1
47161,Sunny,Sports,15,1,25.7,0.0,32341,2.5
77635,Cloudy,Festival,16,1,28.1,0.0,96005,23.58
47122,Sunny,Protest,19,1,30.0,0.0,12295,21.54
47145,Snowy,None,7,3,-2.8,0.0,0,26.35
47162,Rainy,Concert,22,5,26.8,35.9,14487,16.76
47108,Sunny,Concert,17,4,28.6,0.0,11688,33.2
47105,Sunny,None,14,6,26.1,0.0,0,2.44
47134,Sunny,Protest,22,0,37.9,0.0,15146,15.43
77638,Rainy,None,13,1,26.0,35.6,0,20.16
47120,Cloudy,Protest,6,6,35.2,0.0,9272,0.0
47142,Sunny,Protest,12,2,27.1,0.0,12108,15.43
47212,Rainy,Festival,13,2,33.2,18.3,71344,30.32
77642,Snowy,Festival,19,2,-3.9,0.0,89431,41.33
47181,Sunny,Protest,13,1,28.9,0.0,17562,14.96
47170,Sunny,Concert,17,3,36.9,0.0,11764,15.49
47174,Sunny,Sports,15,3,40.0,0.0,59224,20.99
47181,Rainy,Festival,22,1,32.5,44.3,50412,29.92
47130,Snowy,Protest,10,0,1.6,0.0,16230,11.08
47168,Cloudy,Sports,12,5,27.4,0.0,46392,16.75
47168,Rainy,Sports,10,3,33.5,46.1,25083,32.53
47177,Cloudy,Festival,10,1,28.2,0.0,51119,14.47
47209,Cloudy,Sports,12,4,23.0,0.0,55346,24.03
47179,Cloudy,None,12,2,26.4,0.0,0,4.02
47181,Rainy,Festival,17,4,24.7,7.8,65712,33.1
47140,Cloudy,Protest,22,2,30.0,0.0,5730,10.07
47118,Rainy,Concert,17,5,25.1,26.4,37242,27.01
47150,Cloudy,Festival,16,0,31.6,0.0,89592,31.19
47118,Cloudy,None,22,2,30.7,0.0,0,4.98
47211,Sunny,Concert,18,1,25.0,0.0,35435,27.88
47213,Cloudy,Festival,21,0,24.5,0.0,73974,12.41
47150,Snowy,Festival,10,0,-0.9,0.0,83597,37.68
47100,Cloudy,Festival,7,5,34.8,0.0,79596,27.13
47146,Snowy,Festival,21,4,-3.3,0.0,66392,27.3
77630,Sunny,None,10,2,33.5,0.0,0,10.88
47166,Cloudy,Festival,13,0,20.8,0.0,85838,17.72
47159,Sunny,Sports,7,1,31.7,0.0,20584,26.8
47198,Snowy,Protest,11,2,-0.1,0.0,12797,26.75
47189,Snowy,Protest,7,5,0.4,0.0,7969,25.84
77630,Snowy,Festival,12,3,1.9,0.0,77525,28.42
47121,Rainy,None,7,2,23.0,41.5,0,26.21
47142,Snowy,Sports,7,1,-0.7,0.0,30359,36.08
47186,Cloudy,Festival,22,6,37.0,0.0,52351,9.02
47140,Snowy,Protest,7,2,1.2,0.0,13931,29.68
77682,Sunny,None,23,6,29.2,0.0,0,0.0
47143,Snowy,Concert,19,2,-2.3,0.0,12309,27.75
47121,Rainy,Concert,16,3,35.1,15.0,31835,17.26
47110,Sunny,Festival,11,6,38.6,0.0,64829,5.93
47115,Rainy,Protest,8,2,29.9,21.6,18762,35.87
77647,Sunny,Concert,18,3,24.9,0.0,15953,19.28
47115,Cloudy,None,18,0,35.0,0.0,0,10.78
47103,Cloudy,None,17,3,22.5,0.0,0,14.54
47120,Cloudy,Concert,8,3,29.6,0.0,15933,20.93
47137,Cloudy,None,16,6,34.7,0.0,0,0.0
67278,Snowy,None,11,5,-4.2,0.0,0,11.12
47105,Rainy,Festival,18,6,25.3,17.9,91354,29.16
47120,Rainy,None,11,6,25.7,9.0,0,2.82
47175,Cloudy,Festival,15,3,34.8,0.0,52884,17.89
47145,Sunny,None,14,0,26.1,0.0,0,5.86
47148,Cloudy,Sports,18,2,33.4,0.0,38348,30.31
47131,Cloudy,Protest,23,6,34.4,0.0,9262,15.66
47152,Sunny,None,16,4,32.3,0.0,0,11.94
47213,Snowy,Sports,21,1,0.5,0.0,51895,8.72
47161,Rainy,Sports,20,1,25.3,12.6,39238,10.28
47118,Sunny,Festival,21,2,33.9,0.0,87334,23.62
47123,Cloudy,Festival,6,3,27.0,0.0,79779,4.0
47147,Sunny,None,5,2,29.9,0.0,0,4.57
77604,Cloudy,Sports,8,0,32.7,0.0,50222,27.19
47202,Sunny,None,14,5,30.6,0.0,0,0.0
77682,Sunny,Festival,16,4,34.6,0.0,83154,22.46
47214,Sunny,Festival,14,3,42.9,0.0,53718,23.6
47176,Rainy,Protest,6,6,24.1,13.4,19110,12.47
47209,Snowy,None,9,2,-0.4,0.0,0,23.8
47176,Sunny,Festival,21,2,37.6,0.0,78801,16.69
47171,Cloudy,Concert,15,2,26.3,0.0,19611,18.37
47215,Rainy,Concert,8,0,27.2,47.9,24882,47.77
47118,Rainy,Concert,19,5,24.0,17.7,10785,22.82
47168,Cloudy,Concert,16,1,31.6,0.0,22994,5.15
77643,Snowy,None,8,5,-0.5,0.0,0,26.45
47135,Sunny,Festival,12,0,30.0,0.0,57603,11.01
77635,Snowy,Sports,13,4,-2.6,0.0,40600,28.55
77631,Sunny,Concert,20,4,33.8,0.0,18021,9.56
47177,Snowy,None,13,5,-4.0,0.0,0,17.24
47106,Sunny,Sports,23,6,34.8,0.0,35390,0.0
47119,Sunny,Concert,10,6,38.8,0.0,34978,15.2
47132,Sunny,Protest,21,1,47.8,0.0,11629,11.71
47160,Cloudy,Protest,19,3,31.2,0.0,18757,18.34
47163,Rainy,None,10,5,29.799999999999997,44.3,0,19.41
47184,Snowy,Festival,21,2,-4.4,0.0,84391,23.01
47159,Cloudy,Concert,13,0,21.6,0.0,39332,15.51
47159,Sunny,Festival,15,6,22.1,0.0,52349,19.23
77634,Cloudy,Festival,11,2,19.7,0.0,65708,18.28
47153,Snowy,Sports,17,4,0.0,0.0,48922,28.18
47106,Cloudy,Concert,7,0,38.2,0.0,19853,20.77
47185,Rainy,Protest,16,6,22.7,34.4,16553,30.35
77604,Sunny,Festival,19,1,32.1,0.0,53641,28.09
47174,Snowy,Protest,20,4,-2.7,0.0,16610,31.28
47149,Snowy,Festival,12,3,-2.7,0.0,87595,29.37
47203,Sunny,Festival,13,5,29.6,0.0,88056,20.78
47182,Snowy,Festival,13,6,-3.8,0.0,74215,22.82
47103,Snowy,Protest,15,5,-4.2,0.0,6298,22.25
47113,Sunny,Festival,17,2,31.6,0.0,90773,30.26
47106,Rainy,Sports,11,4,24.6,6.4,22283,21.14
